,alpha_wave,beta_wave,theta_wave,delta_wave,gamma_wave,attention,hrv,hr,coherence,SP ratio,BM,sleep,eda,temperature
2023-10-24 22:15:40,90.40588235294118,96.79411764705883,91.2,83.5,91.84117647058824,95.66470588235293,27.641176470588235,86.05882352941177,0.0,1.0613390092879258,0.0,77.0,,
2023-10-24 22:15:50,91.59375,95.875,92.9375,84.76875000000001,89.7375,78.88125,27.775,85.1875,0.0,1.031607262945528,0.0,77.0,,
2023-10-24 22:16:00,92.1,95.80625,93.15625,84.38749999999999,89.48750000000001,65.21875,27.94375,86.625,0.0,1.0284468299228446,0.0,77.0,,
2023-10-24 22:16:10,89.98124999999999,94.24375,90.1,81.25625,87.48124999999999,81.17500000000001,29.35625,81.375,0.0,1.045990566037736,0.0,77.0,,
2023-10-24 22:16:20,88.61874999999999,92.9875,88.83125,81.03125,85.1625,70.89999999999999,31.8125,81.75,0.0,1.046788151692113,0.0,77.0,,
2023-10-24 22:16:30,90.55,93.45625000000001,90.64375,84.30625,85.40625,66.3125,28.256249999999998,87.375,0.0,1.0310280631593465,0.0,77.0,,
2023-10-24 22:16:40,91.83125000000001,95.41874999999999,92.71875,86.9375,87.96875,68.46249999999999,25.049999999999997,87.8125,0.0,1.0291203235591506,0.0,77.0,,
2023-10-24 22:16:50,91.56875,96.3625,93.03125,86.84375,90.94999999999999,91.30625,26.46875,87.5625,0.0,1.0358078602620087,0.0,77.0,,
2023-10-24 22:17:00,90.40588235294118,95.98823529411764,91.31176470588235,84.52941176470588,93.15882352941175,84.84117647058824,25.494117647058825,84.47058823529412,0.0,1.0512143271274883,0.0,77.0,,
2023-10-24 22:17:10,90.95625,96.20625,91.91250000000001,84.84375,93.73124999999999,88.61875,25.962500000000002,80.375,0.0,1.0467156262749897,0.0,77.0,,
2023-10-24 22:17:20,91.94375,96.04375,94.04375,87.5375,90.55,85.09375,32.6375,81.0625,0.0,1.0212666976806009,0.0,77.0,,
2023-10-24 22:17:30,92.81875,95.25625,94.75,88.4625,87.32499999999999,61.7,35.368750000000006,92.3125,0.0,1.0053430079155672,0.0,77.0,,
2023-10-24 22:17:40,93.24374999999999,94.525,94.64375,87.60624999999999,87.03125,52.25625,41.925,92.625,0.0,0.998745294855709,0.0,77.0,,
2023-10-24 22:17:50,93.25625,94.17500000000001,94.61875,87.21875,87.60624999999999,55.118750000000006,44.125,82.375,0.0,0.9953101261642117,0.0,77.0,,
2023-10-24 22:18:00,92.9375,94.36875,94.36875,87.5375,87.4125,69.28125,45.106249999999996,85.1875,0.0,1.0,0.0,77.0,,
2023-10-24 22:18:10,92.79374999999999,95.05000000000001,94.16874999999999,86.85,88.55,73.96875,46.625,92.8125,0.0,1.0093582000398225,0.0,77.0,,
2023-10-24 22:18:20,93.02941176470588,95.65294117647058,95.64117647058822,87.20588235294116,90.6470588235294,67.36470588235295,40.688235294117646,90.52941176470588,0.0,1.000123008795129,0.0,77.0,,
2023-10-24 22:18:30,92.80625,95.41875,96.23125,87.7125,90.91875,77.28125,37.762499999999996,81.75,0.0,0.9915567967785932,0.0,77.0,,
2023-10-24 22:18:40,93.625,97.05000000000001,96.25,88.0625,92.9875,79.54375,38.71875,84.6875,0.0,1.0083116883116885,0.0,77.0,,
2023-10-24 22:18:50,94.36250000000001,99.96875,96.43125,88.99375,97.08125,83.69375000000001,35.94375,89.0625,0.0,1.036684166180569,0.0,77.0,,
2023-10-24 22:19:00,94.88749999999999,101.425,97.23125,90.18125,99.175,84.875,34.3625,93.6875,0.0,1.0431317091984316,0.0,77.0,,
2023-10-24 22:19:10,95.23124999999999,101.025,96.81875,90.51875,98.8375,82.11250000000001,37.84375,91.9375,0.0,1.0434445807242916,0.0,77.0,,
2023-10-24 22:19:20,96.26923076923077,101.51538461538462,95.3076923076923,90.1923076923077,98.11538461538461,78.23846153846154,35.76923076923077,86.3076923076923,0.0,1.065133171912833,0.0,77.0,,
2023-10-24 22:51:20,90.66666666666667,92.28333333333332,91.73333333333333,83.675,82.14166666666667,0.0,0.0,0.0,0.0,1.0059956395348835,0.0,77.0,,
2023-10-24 22:51:30,92.15625,92.09375,94.0,85.28125,81.11250000000001,27.53125,0.0,5.5,0.0,0.979720744680851,0.0,77.0,,
2023-10-24 22:51:40,93.89375,92.49375,95.9375,87.9,81.31875,43.675,0.0,87.8125,0.0,0.9641042345276873,0.0,77.0,,
2023-10-24 22:51:50,93.92500000000001,93.1125,96.28125,88.94999999999999,83.60625,50.41875,0.0,87.75,0.0,0.9670886075949366,0.0,77.0,,
2023-10-24 22:52:00,92.96875,91.83125000000001,95.07499999999999,87.44375,82.91874999999999,58.95,0.0,89.0625,0.0,0.9658821982645283,0.0,77.0,,
2023-10-24 22:52:10,93.36874999999999,91.61874999999999,94.25,87.11875,82.34375,42.431250000000006,0.0,91.6875,0.0,0.9720822281167107,0.0,77.0,,
2023-10-24 22:52:20,93.325,92.53125,93.86875,86.99375,83.54374999999999,57.05625,0.0,94.875,0.0,0.9857513815833278,0.0,77.0,,
2023-10-24 22:52:30,90.675,91.5,91.16874999999999,83.19999999999999,81.96875,47.28125,0.0,96.75,0.0,1.003633372180709,0.0,77.0,,
2023-10-24 22:52:40,88.71176470588235,90.58235294117648,88.07647058823531,79.69411764705882,80.51764705882354,51.088235294117645,22.02352941176471,92.3529411764706,0.0,1.0284512121819274,0.0,77.0,,
2023-10-24 22:52:50,88.875,91.29375,87.35,78.5375,81.075,59.51875,24.8125,98.8125,0.0,1.045148826559817,0.0,77.0,,
2023-10-24 22:53:00,89.7,91.36875,87.6,77.63125,80.5,61.756249999999994,22.55,95.9375,0.0,1.0430222602739727,0.0,77.0,,
2023-10-24 22:53:10,89.79375,91.53125,88.03125,78.44999999999999,80.03125,45.5875,18.325,93.875,0.0,1.0397586084487043,0.0,77.0,,
2023-10-24 22:53:20,88.43125,91.85,87.2875,79.0375,80.41874999999999,58.76875,18.424999999999997,91.75,0.875,1.052269798081054,0.0,77.0,,
2023-10-24 22:53:30,88.11875,91.36875,86.8875,78.6875,80.60624999999999,65.30000000000001,18.80625,93.875,1.0,1.0515753129046181,0.0,77.0,,
2023-10-24 22:53:40,88.23125,91.26875,87.10624999999999,78.10625,80.4625,57.70625,17.487499999999997,93.9375,1.0,1.0477864676759705,0.0,77.0,,
2023-10-24 22:53:50,87.55294117647058,91.38235294117648,87.0764705882353,77.28235294117646,80.50588235294117,70.19411764705882,16.04705882352941,93.58823529411765,1.0,1.0494494359251503,0.0,77.0,,
2023-10-24 22:54:00,87.31875,91.29374999999999,86.76875000000001,76.95625000000001,81.70625000000001,66.0375,10.78125,91.4375,0.5,1.0521501116473382,0.0,77.0,,
2023-10-24 22:54:10,87.43125,91.38125,85.15625,76.4625,82.05625,79.325,11.63125,90.0,0.0,1.0731009174311925,0.0,77.0,,
2023-10-24 22:54:20,87.48750000000001,91.0,85.375,76.95625000000001,81.24375,77.475,12.743750000000002,90.8125,0.0,1.0658857979502196,0.0,77.0,,
2023-10-24 22:54:30,87.36874999999999,90.88125000000001,86.2,76.23125,81.21875,63.18124999999999,12.83125,91.125,0.0,1.0543068445475638,0.0,77.0,,
2023-10-24 22:54:40,87.9875,91.98125,88.08125,78.31875,81.95,75.01250000000002,13.025,95.4375,0.0,1.0442773007876252,0.0,77.0,,
2023-10-24 22:54:50,89.275,92.84375,90.2625,81.75,82.15,57.56875,15.14375,95.125,0.0,1.0285971472095277,0.0,77.0,,
2023-10-24 22:55:00,89.30000000000001,92.4375,89.425,81.07499999999999,81.95625000000001,60.293749999999996,16.61875,94.875,0.0,1.0336874475817726,0.0,77.0,,
2023-10-24 22:55:10,88.12352941176471,91.7235294117647,88.28235294117648,79.1470588235294,81.98235294117646,68.35882352941178,16.223529411764705,92.94117647058823,0.0,1.0389792110874199,0.0,77.0,,
2023-10-24 22:55:20,87.1,91.78125,87.3125,77.51875,82.38125,70.7625,14.293750000000001,95.9375,0.0,1.0511811023622046,0.0,77.0,,
2023-10-24 22:55:30,87.14375,92.21875,87.29375000000002,77.71875,82.61874999999999,80.28125,12.1375,95.5,0.0,1.0564187012243142,0.0,77.0,,
2023-10-24 22:55:40,87.70625,92.4,88.58125,79.6375,82.3125,68.39375,11.0,93.875,0.0,1.043110138996684,0.0,77.0,,
2023-10-24 22:55:50,87.4,91.98750000000001,88.39375,79.40625,82.14375,64.5125,12.0125,97.5,0.0,1.0406561549883335,0.0,77.0,,
2023-10-24 22:56:00,86.81875,90.98125,87.64375000000001,77.22500000000001,81.7,70.13125,13.118749999999999,95.25,0.0,1.0380802966554945,0.0,77.0,,
2023-10-24 22:56:10,86.41874999999999,90.6125,87.05,75.69375000000001,81.525,67.45625000000001,12.2875,95.3125,0.0,1.040924755887421,0.0,77.0,,
2023-10-25 09:22:40,93.14999999999999,95.89375,97.89375000000001,93.18125,87.6875,0.0,0.0,0.0,0.0,0.9795696865223774,0.0,77.0,,
2023-10-25 09:22:50,95.80588235294118,97.29411764705883,98.71764705882353,92.84117647058822,87.95294117647059,0.0,0.0,62.88235294117647,0.0,0.9855797878679537,0.0,77.0,,
2023-10-25 09:23:00,98.31875000000001,99.42500000000001,99.88125000000001,92.88125,88.98124999999999,62.0875,0.0,95.5,0.0,0.9954320755897629,0.0,77.0,,
2023-10-25 09:23:10,97.1625,99.32499999999999,98.3125,91.4375,89.3375,72.50625,0.0,101.1875,0.0,1.0102987921169737,0.0,77.0,,
2023-10-25 09:23:20,95.10624999999999,97.93125,95.50625,88.8625,88.85,60.537499999999994,0.0,92.6875,0.0,1.025391008441856,0.0,77.0,,
2023-10-25 09:23:30,94.54375,96.8375,94.5625,87.975,87.675,60.76875,0.0,89.875,0.0,1.0240581625908791,0.0,77.0,,
2023-10-25 09:23:40,95.1,97.2125,95.83125000000001,88.775,87.73124999999999,55.662499999999994,0.0,93.125,0.0,1.0144133568121045,0.0,77.0,,
2023-10-25 09:23:50,94.03125,97.20625,94.96875,88.15,87.8625,67.51249999999999,16.206249999999997,89.0625,0.0,1.023560381704508,0.0,77.0,,
2023-10-25 09:24:00,93.74374999999999,96.8125,94.71875,87.76875,87.6375,60.925000000000004,30.0625,88.75,0.0,1.02210491586935,0.0,77.0,,
2023-10-25 09:24:10,94.56470588235294,96.0529411764706,96.50588235294119,89.56470588235294,86.08235294117648,46.523529411764706,26.047058823529415,91.88235294117646,0.0,0.9953065951481166,0.0,77.0,,
2023-10-25 09:24:20,96.6,96.1625,99.0,92.36875,86.1,50.7625,16.6875,93.5,0.0,0.9713383838383838,0.0,77.0,,
2023-10-25 09:24:30,96.8,95.7375,98.76875,92.69375,85.35625,53.337500000000006,16.581249999999997,92.9375,0.0,0.9693096247547934,0.0,77.0,,
2023-10-25 09:24:40,96.19375,95.08125,97.91874999999999,91.28125,83.78125,41.275,18.31875,91.25,0.0,0.9710218931512097,0.0,77.0,,
2023-10-25 09:24:50,95.64375000000001,94.8125,97.9375,90.91875,84.40625,41.91875,23.375,85.75,0.0,0.9680918953414167,0.0,77.0,,
2023-10-25 09:25:00,96.2125,94.86250000000001,97.66875,90.98750000000001,85.9625,46.73125,25.5375,88.5,0.0,0.9712676777372498,0.0,77.0,,
2023-10-25 09:25:10,96.7375,94.86875,98.55000000000001,91.82499999999999,86.30625,45.89375,25.4,91.625,0.0,0.9626458650431252,0.0,77.0,,
2023-10-25 09:25:20,96.76875,95.41875,98.7375,91.56875,85.78125,43.25,24.45625,92.9375,0.0,0.9663881503987847,0.0,77.0,,
2023-10-25 09:25:30,96.02941176470588,96.34117647058824,98.04117647058824,90.63529411764705,85.75294117647059,60.2764705882353,24.65294117647059,88.52941176470588,0.0,0.9826603467930641,0.0,77.0,,
2023-10-25 09:25:40,95.83125,97.08125,97.23750000000001,89.80000000000001,86.575,54.40625,24.06875,94.625,0.0,0.998393109654197,0.0,77.0,,
2023-10-25 09:25:50,95.2625,96.76249999999999,96.6375,89.48125,86.93125,56.4,23.28125,94.6875,0.0,1.0012934937265552,0.0,77.0,,
2023-10-25 09:26:00,94.975,95.9,96.41875,89.60625,86.1375,54.95625,25.00625,82.875,0.0,0.9946198223893175,0.0,77.0,,
2023-10-25 09:26:10,94.9625,95.84375,97.375,90.22500000000001,86.10624999999999,41.61875,39.89375,82.8125,0.0,0.9842747111681643,0.0,77.0,,
2023-10-25 09:26:20,95.66250000000001,96.75625,98.15625,90.84375,86.88750000000002,46.375,42.081250000000004,89.6875,0.0,0.9857370264247054,0.0,77.0,,
2023-10-25 09:26:30,95.49375,97.04374999999999,98.50625,90.9125,87.63125,59.743750000000006,42.8875,91.8125,0.0,0.985153226318127,0.0,77.0,,
2023-10-25 09:26:40,94.97647058823529,96.52352941176471,97.25294117647059,90.78823529411765,86.78235294117647,68.58235294117648,42.023529411764706,89.05882352941177,0.0,0.992499848787274,0.0,77.0,,
2023-10-25 09:26:50,94.94375000000001,95.80625,96.59375,90.45625,85.63749999999999,56.068749999999994,41.24375,81.3125,0.0,0.9918472986088646,0.0,77.0,,
2023-10-25 09:27:00,93.93125,95.50625,96.01875,89.08125,85.6375,43.693749999999994,38.318749999999994,87.6875,0.0,0.9946625008136432,0.0,77.0,,
2023-10-25 09:27:10,92.56875,95.65625,95.23125,87.2375,86.51875,52.73125,32.98125,86.625,0.0,1.0044628207652424,0.0,77.0,,
2023-10-25 09:27:20,93.54374999999999,95.9375,95.44999999999999,87.61250000000001,86.46875,58.4,31.706249999999997,83.75,0.0,1.0051073860660034,0.0,77.0,,
2023-10-25 09:27:30,94.9625,96.575,96.6,89.65625,86.925,53.93124999999999,30.4875,94.0,0.0,0.9997412008281574,0.0,77.0,,
2023-10-25 09:27:40,95.56875,96.69375000000001,97.41250000000001,90.69375,87.03125,55.59375,44.29375,101.4375,0.0,0.992621583472347,0.0,77.0,,
2023-10-25 09:27:50,95.375,96.40625,97.28125,90.375,86.9375,59.96875,52.3125,101.8125,0.0,0.9910054609701253,0.0,77.0,,
2023-10-25 09:28:00,95.17647058823528,96.12941176470589,96.26470588235293,89.61176470588236,87.38235294117648,70.03529411764707,55.10588235294117,102.88235294117646,0.0,0.9985945615643144,0.0,77.0,,
2023-10-25 09:28:10,94.91875,96.39375,96.125,89.44999999999999,87.67499999999998,64.6625,54.7125,89.6875,0.0,1.0027958387516254,0.0,77.0,,
2023-10-25 09:28:20,95.425,96.61250000000001,95.89375,89.0375,87.38749999999999,66.3125,48.65625,93.125,0.0,1.0074952747181127,0.0,77.0,,
2023-10-25 09:28:30,95.6875,95.9875,96.19375,88.93125,87.4375,54.90625,35.7625,96.9375,0.0,0.9978558898057307,0.0,77.0,,
2023-10-25 09:28:40,94.6625,94.46249999999999,95.475,87.93125,86.54375,50.881249999999994,39.25,86.4375,0.0,0.9893951296150825,0.0,77.0,,
2023-10-25 09:28:50,93.625,93.25,95.59375,88.475,84.15625,28.7625,42.99374999999999,96.4375,0.0,0.97548218372017,0.0,77.0,,
2023-10-25 09:29:00,93.81875,93.01875000000001,95.68125,88.725,82.375,31.475,36.087500000000006,95.25,0.0,0.9721732314324908,0.0,77.0,,
2023-10-25 09:29:10,95.0125,93.90625,96.99374999999999,90.23750000000001,82.5625,24.7875,34.712500000000006,102.375,0.0,0.9681680520652105,0.0,77.0,,
2023-10-25 09:29:20,96.38235294117646,94.66470588235295,98.52941176470588,90.74705882352941,83.15882352941176,24.276470588235295,35.6,93.23529411764706,0.0,0.9607761194029851,0.0,77.0,,
2023-10-25 09:29:30,96.725,96.15625,98.575,91.175,85.53125,35.01875,36.09375,91.5,0.0,0.9754628455490743,0.0,77.0,,
2023-10-25 09:29:40,94.91875,96.61875,96.54375,90.1625,87.00625000000001,66.83125000000001,33.775,92.125,0.0,1.000776849873762,0.0,77.0,,
2023-10-25 09:29:50,94.15,95.9375,95.59375,88.6,86.14374999999998,62.575,28.6375,89.1875,0.0,1.0035959463877084,0.0,77.0,,
2023-10-25 09:30:00,94.25625000000001,95.55000000000001,96.59375,88.9125,86.26249999999999,50.9875,29.737499999999997,89.1875,0.0,0.9891944354577807,0.0,77.0,,
2023-10-25 09:30:10,95.19375,94.86875,97.90625,90.71875,85.975,57.95,28.16875,98.875,0.0,0.9689754229173317,0.0,77.0,,
2023-10-25 09:30:20,94.4625,93.25625,95.41874999999999,88.6125,83.875,28.231250000000003,42.225,110.875,0.0,0.9773367393725029,0.0,77.0,,
2023-10-25 09:30:30,93.52499999999999,92.36875,92.675,85.53125,81.9,23.99375,51.51875,99.9375,0.0,0.996695441057459,0.0,77.0,,
2023-10-25 09:30:40,92.98823529411764,92.45294117647057,92.32352941176471,84.5235294117647,81.73529411764706,33.96470588235294,53.67058823529412,86.88235294117646,0.0,1.0014017202930867,0.0,77.0,,
2023-10-25 09:30:50,94.0375,93.28750000000001,95.225,86.525,83.35625,34.38125,56.5375,93.25,0.0,0.9796534523496983,0.0,77.0,,
2023-10-25 09:31:00,95.07499999999999,94.67500000000001,96.86874999999999,88.6125,84.64375,42.03125,54.36875,94.6875,0.0,0.9773533776372672,0.0,77.0,,
2023-10-25 09:31:10,96.20625,95.38749999999999,98.14375000000001,90.11250000000001,84.79999999999998,60.825,58.425,86.0625,0.0,0.9719161943577658,0.0,77.0,,
2023-10-25 09:31:20,95.6,95.925,96.4375,88.91875,86.40625,40.99375,53.50625,99.8125,0.0,0.9946856772521062,0.0,77.0,,
2023-10-25 09:31:30,93.69999999999999,95.23750000000001,94.7125,86.15625,87.19375,66.93125,43.075,92.9375,0.0,1.0055430909330871,0.0,77.0,,
2023-10-25 09:31:40,93.76249999999999,95.175,94.83125,86.63749999999999,87.73750000000001,48.10625,40.3,96.1875,0.0,1.0036248599485929,0.0,77.0,,
2023-10-25 09:31:50,95.92941176470589,95.9235294117647,96.63529411764705,89.12352941176471,87.27058823529413,63.48823529411764,36.93529411764706,96.47058823529412,0.0,0.9926345264183103,0.0,77.0,,
2023-10-25 09:32:00,96.9375,96.6875,98.00625,91.22500000000001,87.20625000000001,44.318749999999994,39.08125,101.375,0.0,0.986544225495823,0.0,77.0,,
2023-10-25 09:32:10,96.63125,95.60624999999999,98.9625,91.625,85.70625,44.618750000000006,33.39375,91.375,0.0,0.9660856384994314,0.0,77.0,,
2023-10-25 09:32:20,96.3125,94.1875,98.4,91.0125,84.63125,40.4375,29.64375,91.0,0.0,0.9571900406504065,0.0,77.0,,
2023-10-25 09:32:30,95.96875,92.93124999999999,96.78125,89.7875,83.68125,32.11875,32.1875,85.0,0.0,0.9602195673232159,0.0,77.0,,
2023-10-25 09:32:40,96.275,93.45,96.28125,89.7875,83.7875,27.45625,49.1625,81.8125,0.0,0.9705939629990263,0.0,77.0,,
2023-10-25 09:32:50,96.56875,94.75625,97.86874999999999,90.94999999999999,85.18125,36.45,51.40625,93.3125,0.0,0.968197202886519,0.0,77.0,,
2023-10-25 09:33:00,96.70625,94.8375,99.11250000000001,92.04375,85.53125,63.75,47.6875,90.6875,0.0,0.9568671963677639,0.0,77.0,,
2023-10-25 09:33:10,96.27647058823528,94.1470588235294,98.95294117647057,91.74705882352941,84.30588235294117,51.77058823529412,38.97058823529411,90.6470588235294,0.0,0.9514326477232197,0.0,77.0,,
2023-10-25 09:33:20,96.06875,94.275,98.35,90.80000000000001,82.975,28.3625,40.275000000000006,95.4375,0.0,0.9585663446873413,0.0,77.0,,
2023-10-25 09:33:30,96.08125,94.39375000000001,98.625,91.19999999999999,82.13125000000001,30.2875,47.7875,99.1875,0.0,0.9570975918884665,0.0,77.0,,
2023-10-25 09:33:40,94.74375,94.14375,97.8,90.65,83.25,21.2,38.63125,90.4375,0.0,0.9626150306748467,0.0,77.0,,
2023-10-25 09:33:50,93.65,94.4625,96.45625000000001,90.14375000000001,84.725,41.33125,29.893749999999997,90.375,0.0,0.9793300071275837,0.0,77.0,,
2023-10-25 09:34:00,94.86875,95.10625,96.075,89.9625,85.6,59.625,29.09375,93.0625,0.0,0.9899167317200104,0.0,77.0,,
2023-10-25 09:34:10,96.35,94.91875,96.00625,89.31875,85.225,49.8875,26.081249999999997,91.0,0.0,0.9886726124601264,0.0,77.0,,
2023-10-25 09:34:20,95.65,95.29375,95.26875,88.61874999999999,85.89999999999999,49.49375,30.418750000000003,86.625,0.0,1.0002624155349997,0.0,77.0,,
2023-10-25 09:34:30,94.55882352941175,96.01176470588236,94.63529411764705,88.16470588235293,86.78235294117647,58.594117647058816,26.170588235294115,90.6470588235294,0.0,1.0145450024863254,0.0,77.0,,
2023-10-25 09:34:40,94.04375,95.9625,94.5,88.46249999999999,87.03125,62.78125,19.631249999999998,93.0,0.0,1.0154761904761906,0.0,77.0,,
2023-10-25 09:34:50,94.34375,95.61875,95.38125,89.5375,86.6,46.6875,20.21875,91.3125,0.0,1.0024900072079157,0.0,77.0,,
2023-10-25 09:35:00,94.38125,95.54374999999999,95.775,89.67500000000001,87.28125,56.95625,20.6375,94.1875,0.0,0.997585486818063,0.0,77.0,,
2023-10-25 09:35:10,93.7,95.45,95.675,88.48125,87.66874999999999,64.63750000000002,22.58125,93.1875,0.6875,0.9976482884766136,0.0,77.0,,
2023-10-25 09:35:20,93.725,95.99375,95.4125,87.4625,87.4375,50.9625,18.93125,94.0625,1.0,1.0060919690816195,0.0,77.0,,
2023-10-25 09:35:30,93.46875,96.53125,95.3,87.175,88.0125,62.37500000000001,13.85625,93.6875,0.875,1.0129197271773347,0.0,77.0,,
2023-10-25 09:35:40,93.53750000000001,96.78125,94.84375,86.39375,88.74375,72.91875,12.16875,95.9375,0.0,1.0204283360790773,0.0,77.0,,
2023-10-25 09:35:50,93.94117647058822,96.62352941176471,95.04705882352943,87.23529411764706,88.79411764705883,63.52352941176471,15.458823529411761,89.0,0.0,1.016586211164748,0.0,77.0,,
2023-10-25 09:36:00,94.3125,96.5625,95.51875,88.1625,89.1125,63.61875,20.5375,89.5,0.0,1.0109271739841654,0.0,77.0,,
2023-10-25 09:36:10,94.75625,96.58125,96.01875000000001,88.48124999999999,89.2125,63.53125,20.2,93.75,0.0,1.005858230814294,0.0,77.0,,
2023-10-25 09:36:20,95.71875,95.94375,96.51249999999999,88.98750000000001,87.875,65.38749999999999,21.96875,98.625,0.0,0.9941069809610155,0.0,77.0,,
2023-10-25 09:36:30,96.54375,96.16874999999999,97.83749999999999,90.49375,86.7875,47.33125,27.7125,93.5,0.0,0.9829436565733998,0.0,77.0,,
2023-10-25 09:36:40,95.3,96.26875000000001,97.23750000000001,90.3,87.29375,58.175,29.775,89.375,0.0,0.9900372798560226,0.0,77.0,,
2023-10-25 09:36:50,94.975,96.4125,96.93125,89.38125,87.36250000000001,57.7,29.6625,96.6875,0.0,0.9946482687471789,0.0,77.0,,
2023-10-25 09:37:00,93.7235294117647,97.19411764705882,95.8294117647059,88.08235294117647,89.04117647058824,54.152941176470584,33.02941176470588,103.58823529411765,0.0,1.01424099195875,0.0,77.0,,
2023-10-25 09:37:10,93.0875,97.74375,94.65625,87.00625,90.4,74.20625,36.037499999999994,99.0,0.0,1.032618025751073,0.0,77.0,,
2023-10-25 09:37:20,92.99375,97.7125,93.31875,85.8125,90.26875000000001,67.29374999999999,35.96875,94.375,0.0,1.0470832496148954,0.0,77.0,,
2023-10-25 09:37:30,92.575,97.90625,92.84375,85.59375,90.6125,77.79374999999999,36.931250000000006,88.5625,0.0,1.0545270952541232,0.0,77.0,,
2023-10-25 09:37:40,93.21875,98.10624999999999,93.01875,87.125,90.71249999999999,79.06875,40.03125,88.375,0.0,1.0546932742054693,0.0,77.0,,
2023-10-25 09:37:50,93.71875,98.93125,93.825,87.9125,90.85624999999999,79.225,39.53125,95.5,0.0,1.0544231281641354,0.0,77.0,,
2023-10-25 09:38:00,93.7,99.31875,94.65625,87.475,91.73124999999999,80.47500000000001,36.21875,93.875,0.0,1.0492571805876527,0.0,77.0,,
2023-10-25 09:38:10,93.5625,99.05,95.24375,87.48125,92.0625,90.71249999999999,26.5375,90.4375,0.0,1.0399632521819016,0.0,77.0,,
2023-10-25 09:38:20,94.13529411764706,98.04117647058824,95.83529411764707,88.22941176470587,90.60000000000001,78.47647058823529,24.2764705882353,89.76470588235294,0.0,1.0230174318684015,0.0,77.0,,
2023-10-25 09:38:30,94.175,96.9875,95.225,87.425,88.7625,72.28125,23.6875,97.125,0.0,1.018508794959307,0.0,77.0,,
2023-10-25 09:38:40,94.39375,96.0875,95.6375,87.44375,87.21875,58.15625,30.08125,101.5625,0.0,1.0047052672853223,0.0,77.0,,
2023-10-25 09:38:50,95.10000000000001,95.54375000000002,96.45625000000001,88.85000000000001,86.0125,47.28125,31.15,95.5,0.0,0.9905397524784553,0.0,77.0,,
2023-10-25 09:39:00,95.7875,96.19375,96.33125,89.83125,86.80625,39.243750000000006,34.34375,88.4375,0.0,0.9985726334912087,0.0,77.0,,
2023-10-25 09:39:10,95.49375,96.88125,96.25,89.6,87.0875,61.73125,36.6125,90.375,0.0,1.0065584415584414,0.0,77.0,,
2023-10-25 09:39:20,95.21875,95.41874999999999,97.1125,89.20625,84.44375,39.275000000000006,34.475,92.8125,0.0,0.9825588878877589,0.0,77.0,,
2023-10-25 09:39:30,94.6375,93.06875,96.50625,88.41875,81.41875,15.393749999999999,33.2125,92.375,0.0,0.9643805453014701,0.0,77.0,,
2023-10-25 09:39:40,93.8529411764706,92.88235294117648,95.7529411764706,89.08235294117648,82.42941176470588,34.34117647058823,30.53529411764706,85.82352941176471,0.0,0.9700208870868656,0.0,77.0,,
2023-10-25 09:39:50,93.0,92.85624999999999,94.6625,88.73125,82.7625,47.83125,25.493750000000002,87.125,0.0,0.980919054535851,0.0,77.0,,
2023-10-25 09:40:00,91.44375,92.55624999999999,93.2875,86.85625000000002,82.15625,30.3125,22.4375,86.8125,0.0,0.9921613292241726,0.0,77.0,,
2023-10-25 09:40:10,91.82499999999999,92.93125,92.08125000000001,85.8625,82.38125,36.85625,23.856249999999996,87.25,0.0,1.009230978076427,0.0,77.0,,
2023-10-25 09:40:20,92.82499999999999,92.9625,92.6625,86.00625,83.025,33.150000000000006,24.5375,92.625,0.0,1.0032375556454878,0.0,77.0,,
2023-10-25 09:40:30,93.98124999999999,93.4,94.5125,87.10624999999999,83.48125,32.04375,23.75625,90.4375,0.0,0.9882290702288058,0.0,77.0,,
2023-10-25 09:40:40,94.20625,93.50625,95.9375,88.6875,84.03125,34.26875,23.99375,94.75,0.0,0.974657980456026,0.0,77.0,,
2023-10-25 09:40:50,94.25,93.35624999999999,95.73749999999998,88.9875,83.88125,39.3125,32.8,98.875,0.0,0.9751273012142578,0.0,77.0,,
2023-10-25 09:41:00,93.5764705882353,93.21764705882352,96.30588235294118,89.22941176470589,84.18235294117646,53.211764705882345,33.72941176470589,91.11764705882354,0.0,0.9679330564378205,0.0,77.0,,
2023-10-25 09:41:10,93.55625,93.6875,96.19375,88.92500000000001,84.13125,50.4625,32.28125,88.75,0.0,0.9739458124878176,0.0,77.0,,
2023-10-25 09:41:20,94.05,93.9375,96.96249999999999,89.29374999999999,83.91874999999999,40.69375,30.4125,88.4375,0.0,0.9688023720510508,0.0,77.0,,
2023-10-25 09:41:30,95.40625,94.50625,98.15,91.03125,84.02499999999999,44.2875,37.849999999999994,82.8125,0.0,0.9628757004584818,0.0,77.0,,
2023-10-25 09:41:40,95.1125,94.54374999999999,97.30625,90.16874999999999,84.33749999999999,47.06875,41.7625,87.1875,0.0,0.9716102511400859,0.0,77.0,,
2023-10-25 09:41:50,95.35624999999999,94.86875,95.94375,88.58125,85.26875000000001,40.125,33.525,90.625,0.0,0.9887955182072831,0.0,77.0,,
2023-10-25 09:42:00,95.875,95.2,96.30625,89.0875,86.61250000000001,55.14375,26.700000000000003,92.25,0.0,0.9885132065675903,0.0,77.0,,
